TERRITORIO#es,TIME_PERIOD#es,FLUJO_ENERGIA#es,FLUJO_ENERGIA_CODE,OBS_VALUE
Ingenio,27/07/2020,Total,_T,199.7
Ingenio,28/07/2020,Total,_T,200.18
Ingenio,29/07/2020,Total,_T,196.47
Ingenio,30/07/2020,Total,_T,194.13
Ingenio,31/07/2020,Total,_T,188.63
Ingenio,01/08/2020,Total,_T,182.87
Ingenio,02/08/2020,Total,_T,180.56
Ingenio,03/08/2020,Total,_T,223.9
Ingenio,04/08/2020,Total,_T,206.61
Ingenio,05/08/2020,Total,_T,202.45
Ingenio,06/08/2020,Total,_T,199.94
Ingenio,07/08/2020,Total,_T,198.11
Ingenio,08/08/2020,Total,_T,182.73
Ingenio,09/08/2020,Total,_T,171.87
Ingenio,10/08/2020,Total,_T,196.25
Ingenio,11/08/2020,Total,_T,196.77
Ingenio,12/08/2020,Total,_T,194.44
Ingenio,13/08/2020,Total,_T,195.06
Ingenio,14/08/2020,Total,_T,189.38
Ingenio,15/08/2020,Total,_T,169.95
Ingenio,16/08/2020,Total,_T,163.27
Ingenio,17/08/2020,Total,_T,194.25
Ingenio,18/08/2020,Total,_T,199.02
Ingenio,19/08/2020,Total,_T,202.07
Ingenio,20/08/2020,Total,_T,206.68
Ingenio,21/08/2020,Total,_T,205.67
Ingenio,22/08/2020,Total,_T,203.67
Ingenio,23/08/2020,Total,_T,199.11
Ingenio,24/08/2020,Total,_T,218.21
Ingenio,25/08/2020,Total,_T,225.27
Ingenio,26/08/2020,Total,_T,247.73
Ingenio,27/08/2020,Total,_T,267.15
Ingenio,28/08/2020,Total,_T,251.82
Ingenio,29/08/2020,Total,_T,198.83
Ingenio,30/08/2020,Total,_T,174.73
Ingenio,31/08/2020,Total,_T,196.18
Ingenio,01/09/2020,Total,_T,207.18
Ingenio,02/09/2020,Total,_T,207.87
Ingenio,03/09/2020,Total,_T,202.82
Ingenio,04/09/2020,Total,_T,200.45
Ingenio,05/09/2020,Total,_T,189.77
Ingenio,06/09/2020,Total,_T,174.16
Ingenio,07/09/2020,Total,_T,206.43
Ingenio,08/09/2020,Total,_T,207.12
Ingenio,09/09/2020,Total,_T,233.6
Ingenio,10/09/2020,Total,_T,222.3
Ingenio,11/09/2020,Total,_T,205.73
Ingenio,12/09/2020,Total,_T,191.42
Ingenio,13/09/2020,Total,_T,177.45
Ingenio,14/09/2020,Total,_T,204.1
Ingenio,15/09/2020,Total,_T,202.58
Ingenio,16/09/2020,Total,_T,209.88
Ingenio,17/09/2020,Total,_T,213.4
Ingenio,18/09/2020,Total,_T,202.87
Ingenio,19/09/2020,Total,_T,186.27
Ingenio,20/09/2020,Total,_T,175.86
Ingenio,21/09/2020,Total,_T,205.88
Ingenio,22/09/2020,Total,_T,205.39
Ingenio,23/09/2020,Total,_T,210.32
Ingenio,24/09/2020,Total,_T,206.32
Ingenio,25/09/2020,Total,_T,204.07
Ingenio,26/09/2020,Total,_T,191.9
Ingenio,27/09/2020,Total,_T,172.92
Ingenio,28/09/2020,Total,_T,197.14
Ingenio,29/09/2020,Total,_T,197.53
Ingenio,30/09/2020,Total,_T,193.06
Ingenio,01/10/2020,Total,_T,196.8
Ingenio,02/10/2020,Total,_T,197.04
Ingenio,03/10/2020,Total,_T,185.08
Ingenio,04/10/2020,Total,_T,170.22
Ingenio,05/10/2020,Total,_T,198.03
Ingenio,06/10/2020,Total,_T,197.4
Ingenio,07/10/2020,Total,_T,199.82
Ingenio,08/10/2020,Total,_T,197.9
Ingenio,09/10/2020,Total,_T,200.29
Ingenio,10/10/2020,Total,_T,182.29
Ingenio,11/10/2020,Total,_T,166.66
Ingenio,12/10/2020,Total,_T,180.25
Ingenio,13/10/2020,Total,_T,206.82
Ingenio,14/10/2020,Total,_T,204.73
Ingenio,15/10/2020,Total,_T,196.91
Ingenio,16/10/2020,Total,_T,197.73
Ingenio,17/10/2020,Total,_T,185.27
Ingenio,18/10/2020,Total,_T,168.29
Ingenio,19/10/2020,Total,_T,197.05
Ingenio,20/10/2020,Total,_T,204.18
Ingenio,21/10/2020,Total,_T,198.5
Ingenio,22/10/2020,Total,_T,193.27
Ingenio,23/10/2020,Total,_T,193.07
Ingenio,24/10/2020,Total,_T,180.54
Ingenio,25/10/2020,Total,_T,176.78
Ingenio,26/10/2020,Total,_T,196.08
Ingenio,27/10/2020,Total,_T,196.68
Ingenio,28/10/2020,Total,_T,197.05
Ingenio,29/10/2020,Total,_T,192.67
Ingenio,30/10/2020,Total,_T,194.92
Ingenio,31/10/2020,Total,_T,178.06
Ingenio,01/11/2020,Total,_T,166.82
Ingenio,02/11/2020,Total,_T,193.94
Ingenio,03/11/2020,Total,_T,193.39
Ingenio,04/11/2020,Total,_T,194.32
Ingenio,05/11/2020,Total,_T,191.34
Ingenio,06/11/2020,Total,_T,190.31
Ingenio,07/11/2020,Total,_T,183.59
Ingenio,08/11/2020,Total,_T,171.54
Ingenio,09/11/2020,Total,_T,192.82
Ingenio,10/11/2020,Total,_T,191.56
Ingenio,11/11/2020,Total,_T,194.35
Ingenio,12/11/2020,Total,_T,191.48
Ingenio,13/11/2020,Total,_T,193.23
Ingenio,14/11/2020,Total,_T,183.45
Ingenio,15/11/2020,Total,_T,171.69
Ingenio,16/11/2020,Total,_T,196.31
Ingenio,17/11/2020,Total,_T,196.76
Ingenio,18/11/2020,Total,_T,198.39
Ingenio,19/11/2020,Total,_T,193.17
Ingenio,20/11/2020,Total,_T,191.74
Ingenio,21/11/2020,Total,_T,181.56
Ingenio,22/11/2020,Total,_T,170.14
Ingenio,03/03/2021,Total,_T,187.26
Ingenio,04/03/2021,Total,_T,184.28
Ingenio,05/03/2021,Total,_T,188.49
Ingenio,06/03/2021,Total,_T,177.05
Ingenio,07/03/2021,Total,_T,166.1
Ingenio,08/03/2021,Total,_T,191.23
Ingenio,09/03/2021,Total,_T,191.02
Ingenio,10/03/2021,Total,_T,192.34
Ingenio,11/03/2021,Total,_T,189.28
Ingenio,12/03/2021,Total,_T,186.86
Ingenio,13/03/2021,Total,_T,176.54
Ingenio,14/03/2021,Total,_T,164.41
Ingenio,15/03/2021,Total,_T,188.48
Ingenio,16/03/2021,Total,_T,189.51
Ingenio,17/03/2021,Total,_T,190.6
Ingenio,18/03/2021,Total,_T,185.73
Ingenio,19/03/2021,Total,_T,185.93
Ingenio,20/03/2021,Total,_T,176.46
Ingenio,21/03/2021,Total,_T,163.42
Ingenio,22/03/2021,Total,_T,189.65
Ingenio,23/03/2021,Total,_T,190.27
Ingenio,24/03/2021,Total,_T,190.12
Ingenio,25/03/2021,Total,_T,187.05
Ingenio,26/03/2021,Total,_T,192.18
Ingenio,27/03/2021,Total,_T,177.93
Ingenio,28/03/2021,Total,_T,156.23
Ingenio,29/03/2021,Total,_T,189.87
Ingenio,30/03/2021,Total,_T,189.31
Ingenio,31/03/2021,Total,_T,179.64
Ingenio,01/04/2021,Total,_T,173.96
Ingenio,02/04/2021,Total,_T,158.61
Ingenio,03/04/2021,Total,_T,171.06
Ingenio,04/04/2021,Total,_T,160.75
Ingenio,05/04/2021,Total,_T,186.44
Ingenio,06/04/2021,Total,_T,188.46
Ingenio,07/04/2021,Total,_T,189.23
Ingenio,08/04/2021,Total,_T,187.37
Ingenio,09/04/2021,Total,_T,188.28
Ingenio,10/04/2021,Total,_T,175.96
Ingenio,11/04/2021,Total,_T,164.52
Ingenio,12/04/2021,Total,_T,189.09
Ingenio,13/04/2021,Total,_T,194.34
Ingenio,14/04/2021,Total,_T,191.64
Ingenio,15/04/2021,Total,_T,186.81
Ingenio,16/04/2021,Total,_T,187.85
Ingenio,17/04/2021,Total,_T,174.69
Ingenio,18/04/2021,Total,_T,163.92
Ingenio,19/04/2021,Total,_T,187.82
Ingenio,20/04/2021,Total,_T,187.66
Ingenio,21/04/2021,Total,_T,186.11
Ingenio,22/04/2021,Total,_T,185.46
Ingenio,23/04/2021,Total,_T,190.3
Ingenio,24/04/2021,Total,_T,179.24
Ingenio,25/04/2021,Total,_T,168.06
Ingenio,26/04/2021,Total,_T,192.23
Ingenio,27/04/2021,Total,_T,193.71
Ingenio,28/04/2021,Total,_T,191.3
Ingenio,29/04/2021,Total,_T,192.95
Ingenio,30/04/2021,Total,_T,179.87
Ingenio,01/05/2021,Total,_T,164.92
Ingenio,02/05/2021,Total,_T,157.95
Ingenio,03/05/2021,Total,_T,186.51
Ingenio,04/05/2021,Total,_T,183.45
Ingenio,05/05/2021,Total,_T,183.04
Ingenio,06/05/2021,Total,_T,181.74
Ingenio,07/05/2021,Total,_T,181.99
Ingenio,08/05/2021,Total,_T,171.77
Ingenio,09/05/2021,Total,_T,161.53
Ingenio,10/05/2021,Total,_T,187.4
Ingenio,11/05/2021,Total,_T,186.77
Ingenio,12/05/2021,Total,_T,184.66
Ingenio,13/05/2021,Total,_T,183.34
Ingenio,14/05/2021,Total,_T,183.56
Ingenio,15/05/2021,Total,_T,172.5
Ingenio,16/05/2021,Total,_T,162.82
Ingenio,17/05/2021,Total,_T,188.71
Ingenio,18/05/2021,Total,_T,188.04
Ingenio,19/05/2021,Total,_T,186.51
Ingenio,20/05/2021,Total,_T,185.49
Ingenio,21/05/2021,Total,_T,193.34
Ingenio,22/05/2021,Total,_T,180.09
Ingenio,23/05/2021,Total,_T,162.41
Ingenio,24/05/2021,Total,_T,182.69
Ingenio,25/05/2021,Total,_T,187.04
Ingenio,26/05/2021,Total,_T,186.74
Ingenio,27/05/2021,Total,_T,184.69
Ingenio,28/05/2021,Total,_T,188.42
Ingenio,29/05/2021,Total,_T,176.1
Ingenio,30/05/2021,Total,_T,164.26
Ingenio,31/05/2021,Total,_T,188.27
Ingenio,01/06/2021,Total,_T,188.49
Ingenio,02/06/2021,Total,_T,191.03
Ingenio,03/06/2021,Total,_T,186.35
Ingenio,04/06/2021,Total,_T,180.67
Ingenio,05/06/2021,Total,_T,172.48
Ingenio,06/06/2021,Total,_T,161.78
Ingenio,07/06/2021,Total,_T,186.71
Ingenio,08/06/2021,Total,_T,189.09
Ingenio,09/06/2021,Total,_T,193.27
Ingenio,10/06/2021,Total,_T,194.64
Ingenio,11/06/2021,Total,_T,195.57
Ingenio,12/06/2021,Total,_T,180.63
Ingenio,13/06/2021,Total,_T,162.6
Ingenio,14/06/2021,Total,_T,186.99
Ingenio,15/06/2021,Total,_T,186.38
Ingenio,16/06/2021,Total,_T,189.63
Ingenio,17/06/2021,Total,_T,186.05
Ingenio,18/06/2021,Total,_T,185.3
Ingenio,19/06/2021,Total,_T,172.44
Ingenio,20/06/2021,Total,_T,160.42
Ingenio,21/06/2021,Total,_T,184.19
Ingenio,22/06/2021,Total,_T,183.75
Ingenio,23/06/2021,Total,_T,182.56
Ingenio,24/06/2021,Total,_T,174.54
Ingenio,25/06/2021,Total,_T,179.85
Ingenio,26/06/2021,Total,_T,173.91
Ingenio,27/06/2021,Total,_T,161.5
Ingenio,28/06/2021,Total,_T,181.54
Ingenio,29/06/2021,Total,_T,172.09
Ingenio,30/06/2021,Total,_T,178.54
Ingenio,01/07/2021,Total,_T,181.42
Ingenio,02/07/2021,Total,_T,182.47
Ingenio,03/07/2021,Total,_T,174.4
Ingenio,04/07/2021,Total,_T,164.08
Ingenio,05/07/2021,Total,_T,186.29
Ingenio,06/07/2021,Total,_T,187.75
Ingenio,07/07/2021,Total,_T,187.31
Ingenio,08/07/2021,Total,_T,180.95
Ingenio,09/07/2021,Total,_T,183.02
Ingenio,10/07/2021,Total,_T,176.63
Ingenio,11/07/2021,Total,_T,169.58
Ingenio,12/07/2021,Total,_T,205.95
Ingenio,13/07/2021,Total,_T,203.14
Ingenio,14/07/2021,Total,_T,200.42
Ingenio,15/07/2021,Total,_T,193.22
Ingenio,16/07/2021,Total,_T,194.9
Ingenio,17/07/2021,Total,_T,195.66
Ingenio,18/07/2021,Total,_T,201.46
Ingenio,19/07/2021,Total,_T,228.05
Ingenio,20/07/2021,Total,_T,202.62
Ingenio,21/07/2021,Total,_T,190.23
Ingenio,22/07/2021,Total,_T,190.91
Ingenio,23/07/2021,Total,_T,193.83
Ingenio,24/07/2021,Total,_T,182.82
Ingenio,25/07/2021,Total,_T,170.49
Ingenio,26/07/2021,Total,_T,193.66
Ingenio,27/07/2021,Total,_T,191.93
Ingenio,28/07/2021,Total,_T,187.78
Ingenio,29/07/2021,Total,_T,190.05
Ingenio,30/07/2021,Total,_T,188.27
Ingenio,31/07/2021,Total,_T,176.6
Ingenio,01/08/2021,Total,_T,166.44
Ingenio,02/08/2021,Total,_T,186.13
Ingenio,03/08/2021,Total,_T,188.43
Ingenio,04/08/2021,Total,_T,186.82
Ingenio,05/08/2021,Total,_T,187.72
Ingenio,06/08/2021,Total,_T,188.85
Ingenio,07/08/2021,Total,_T,181.77
Ingenio,08/08/2021,Total,_T,166.21
Ingenio,09/08/2021,Total,_T,186.6
Ingenio,10/08/2021,Total,_T,186.07
Ingenio,11/08/2021,Total,_T,188.27
Ingenio,12/08/2021,Total,_T,188.03
Ingenio,13/08/2021,Total,_T,188.06
Ingenio,14/08/2021,Total,_T,187.91
Ingenio,15/08/2021,Total,_T,181.04
Ingenio,16/08/2021,Total,_T,210.72
Ingenio,17/08/2021,Total,_T,240.52
Ingenio,18/08/2021,Total,_T,235.73
Ingenio,19/08/2021,Total,_T,224.24
Ingenio,20/08/2021,Total,_T,212.67
Ingenio,21/08/2021,Total,_T,196.3
Ingenio,22/08/2021,Total,_T,177.47
Ingenio,23/08/2021,Total,_T,196.14
Ingenio,24/08/2021,Total,_T,193.52
Ingenio,25/08/2021,Total,_T,190.62
Ingenio,26/08/2021,Total,_T,190.64
Ingenio,01/01/2020,Total,_T,151.37
Ingenio,02/01/2020,Total,_T,184.93
Ingenio,03/01/2020,Total,_T,186.64
Ingenio,04/01/2020,Total,_T,175.22
Ingenio,05/01/2020,Total,_T,158.13
Ingenio,06/01/2020,Total,_T,154.39
Ingenio,07/01/2020,Total,_T,191.73
Ingenio,08/01/2020,Total,_T,193.51
Ingenio,09/01/2020,Total,_T,191.71
Ingenio,10/01/2020,Total,_T,191.01
Ingenio,11/01/2020,Total,_T,178.85
Ingenio,12/01/2020,Total,_T,165.89
Ingenio,13/01/2020,Total,_T,190.41
Ingenio,14/01/2020,Total,_T,189.73
Ingenio,15/01/2020,Total,_T,192.67
Ingenio,16/01/2020,Total,_T,189.24
Ingenio,17/01/2020,Total,_T,187.71
Ingenio,18/01/2020,Total,_T,175.62
Ingenio,19/01/2020,Total,_T,162.44
Ingenio,20/01/2020,Total,_T,194.33
Ingenio,21/01/2020,Total,_T,194.67
Ingenio,22/01/2020,Total,_T,194.21
Ingenio,23/01/2020,Total,_T,194.74
Ingenio,24/01/2020,Total,_T,191.09
Ingenio,25/01/2020,Total,_T,178.89
Ingenio,26/01/2020,Total,_T,166.8
Ingenio,27/01/2020,Total,_T,193.84
Ingenio,28/01/2020,Total,_T,192.53
Ingenio,29/01/2020,Total,_T,192.71
Ingenio,30/01/2020,Total,_T,191.3
Ingenio,31/01/2020,Total,_T,179.83
Ingenio,01/02/2020,Total,_T,177.58
Ingenio,02/02/2020,Total,_T,164.2
Ingenio,03/02/2020,Total,_T,191.92
Ingenio,04/02/2020,Total,_T,191.98
Ingenio,05/02/2020,Total,_T,189.95
Ingenio,06/02/2020,Total,_T,190.26
Ingenio,07/02/2020,Total,_T,189.24
Ingenio,08/02/2020,Total,_T,175.92
Ingenio,09/02/2020,Total,_T,164.47
Ingenio,10/02/2020,Total,_T,192.02
Ingenio,11/02/2020,Total,_T,191.85
Ingenio,12/02/2020,Total,_T,193.56
Ingenio,13/02/2020,Total,_T,191.09
Ingenio,14/02/2020,Total,_T,188.51
Ingenio,15/02/2020,Total,_T,175.99
Ingenio,16/02/2020,Total,_T,161.77
Ingenio,17/02/2020,Total,_T,186.02
Ingenio,18/02/2020,Total,_T,186.34
Ingenio,19/02/2020,Total,_T,187.89
Ingenio,20/02/2020,Total,_T,187.14
Ingenio,21/02/2020,Total,_T,186.61
Ingenio,22/02/2020,Total,_T,177.96
Ingenio,23/02/2020,Total,_T,168.1
Ingenio,24/02/2020,Total,_T,192.36
Ingenio,25/02/2020,Total,_T,190.97
Ingenio,26/02/2020,Total,_T,189.58
Ingenio,27/02/2020,Total,_T,180.44
Ingenio,28/02/2020,Total,_T,189.64
Ingenio,29/02/2020,Total,_T,171.03
Ingenio,01/03/2020,Total,_T,159.37
Ingenio,02/03/2020,Total,_T,184.17
Ingenio,03/03/2020,Total,_T,186.45
Ingenio,04/03/2020,Total,_T,187.75
Ingenio,05/03/2020,Total,_T,184.37
Ingenio,06/03/2020,Total,_T,183.27
Ingenio,07/03/2020,Total,_T,172.85
Ingenio,08/03/2020,Total,_T,159.81
Ingenio,09/03/2020,Total,_T,186.28
Ingenio,10/03/2020,Total,_T,188.0
Ingenio,11/03/2020,Total,_T,188.69
Ingenio,12/03/2020,Total,_T,186.77
Ingenio,13/03/2020,Total,_T,188.97
Ingenio,14/03/2020,Total,_T,180.06
Ingenio,15/03/2020,Total,_T,167.31
Ingenio,16/03/2020,Total,_T,187.15
Ingenio,17/03/2020,Total,_T,185.61
Ingenio,18/03/2020,Total,_T,185.39
Ingenio,19/03/2020,Total,_T,182.87
Ingenio,20/03/2020,Total,_T,183.3
Ingenio,21/03/2020,Total,_T,177.31
Ingenio,22/03/2020,Total,_T,168.63
Ingenio,23/03/2020,Total,_T,183.01
Ingenio,24/03/2020,Total,_T,182.86
Ingenio,25/03/2020,Total,_T,183.93
Ingenio,26/03/2020,Total,_T,186.92
Ingenio,27/03/2020,Total,_T,183.55
Ingenio,28/03/2020,Total,_T,177.47
Ingenio,29/03/2020,Total,_T,159.87
Ingenio,30/03/2020,Total,_T,180.61
Ingenio,31/03/2020,Total,_T,176.8
Ingenio,01/04/2020,Total,_T,179.2
Ingenio,02/04/2020,Total,_T,180.87
Ingenio,03/04/2020,Total,_T,180.61
Ingenio,04/04/2020,Total,_T,177.67
Ingenio,05/04/2020,Total,_T,165.24
Ingenio,06/04/2020,Total,_T,184.97
Ingenio,07/04/2020,Total,_T,178.2
Ingenio,08/04/2020,Total,_T,178.78
Ingenio,09/04/2020,Total,_T,165.2
Ingenio,10/04/2020,Total,_T,161.69
Ingenio,11/04/2020,Total,_T,171.7
Ingenio,12/04/2020,Total,_T,162.78
Ingenio,13/04/2020,Total,_T,180.13
Ingenio,14/04/2020,Total,_T,183.05
Ingenio,15/04/2020,Total,_T,181.63
Ingenio,16/04/2020,Total,_T,182.52
Ingenio,17/04/2020,Total,_T,182.93
Ingenio,18/04/2020,Total,_T,176.55
Ingenio,19/04/2020,Total,_T,161.59
Ingenio,20/04/2020,Total,_T,178.81
Ingenio,27/08/2021,Total,_T,189.67
Ingenio,28/08/2021,Total,_T,183.45
Ingenio,29/08/2021,Total,_T,170.17
Ingenio,30/08/2021,Total,_T,191.4
Ingenio,31/08/2021,Total,_T,187.55
Ingenio,01/09/2021,Total,_T,198.17
Ingenio,02/09/2021,Total,_T,195.85
Ingenio,03/09/2021,Total,_T,191.68
Ingenio,04/09/2021,Total,_T,183.01
Ingenio,05/09/2021,Total,_T,173.67
Ingenio,06/09/2021,Total,_T,200.37
Ingenio,07/09/2021,Total,_T,199.67
Ingenio,08/09/2021,Total,_T,178.48
Ingenio,09/09/2021,Total,_T,200.37
Ingenio,10/09/2021,Total,_T,197.96
Ingenio,11/09/2021,Total,_T,194.66
Ingenio,12/09/2021,Total,_T,182.42
Ingenio,13/09/2021,Total,_T,204.41
Ingenio,14/09/2021,Total,_T,198.82
Ingenio,15/09/2021,Total,_T,194.54
Ingenio,16/09/2021,Total,_T,193.57
Ingenio,17/09/2021,Total,_T,205.23
Ingenio,18/09/2021,Total,_T,184.12
Ingenio,19/09/2021,Total,_T,170.55
Ingenio,20/09/2021,Total,_T,191.27
Ingenio,21/09/2021,Total,_T,190.25
Ingenio,22/09/2021,Total,_T,189.95
Ingenio,23/09/2021,Total,_T,188.64
Ingenio,24/09/2021,Total,_T,189.02
Ingenio,25/09/2021,Total,_T,178.06
Ingenio,26/09/2021,Total,_T,167.93
Ingenio,27/09/2021,Total,_T,192.75
Ingenio,28/09/2021,Total,_T,191.97
Ingenio,29/09/2021,Total,_T,192.04
Ingenio,30/09/2021,Total,_T,186.26
Ingenio,01/10/2021,Total,_T,196.51
Ingenio,02/10/2021,Total,_T,189.83
Ingenio,03/10/2021,Total,_T,173.91
Ingenio,04/10/2021,Total,_T,194.28
Ingenio,20/11/2021,Total,_T,177.36
Ingenio,21/11/2021,Total,_T,167.47
Ingenio,22/11/2021,Total,_T,189.56
Ingenio,23/11/2021,Total,_T,190.38
Ingenio,24/11/2021,Total,_T,187.21
Ingenio,25/11/2021,Total,_T,186.39
Ingenio,26/11/2021,Total,_T,186.84
Ingenio,27/11/2021,Total,_T,176.21
Ingenio,28/11/2021,Total,_T,167.01
Ingenio,29/11/2021,Total,_T,185.37
Ingenio,30/11/2021,Total,_T,182.07
Ingenio,01/12/2021,Total,_T,183.63
Ingenio,02/12/2021,Total,_T,184.02
Ingenio,03/12/2021,Total,_T,184.26
Ingenio,04/12/2021,Total,_T,171.02
Ingenio,05/12/2021,Total,_T,158.31
Ingenio,06/12/2021,Total,_T,167.59
Ingenio,07/12/2021,Total,_T,181.62
Ingenio,08/12/2021,Total,_T,168.47
Ingenio,09/12/2021,Total,_T,183.76
Ingenio,10/12/2021,Total,_T,183.4
Ingenio,11/12/2021,Total,_T,176.77
Ingenio,12/12/2021,Total,_T,164.64
Ingenio,13/12/2021,Total,_T,184.02
Ingenio,14/12/2021,Total,_T,183.08
Ingenio,15/12/2021,Total,_T,182.69
Ingenio,16/12/2021,Total,_T,179.15
Ingenio,17/12/2021,Total,_T,181.41
Ingenio,18/12/2021,Total,_T,175.11
Ingenio,19/12/2021,Total,_T,167.27
Ingenio,20/12/2021,Total,_T,184.64
Ingenio,21/12/2021,Total,_T,186.89
Ingenio,22/12/2021,Total,_T,189.34
Ingenio,23/12/2021,Total,_T,186.25
Ingenio,24/12/2021,Total,_T,187.9
Ingenio,25/12/2021,Total,_T,156.87
Ingenio,26/12/2021,Total,_T,164.1
Ingenio,27/12/2021,Total,_T,185.97
Ingenio,28/12/2021,Total,_T,185.16
Ingenio,29/12/2021,Total,_T,185.79
Ingenio,30/12/2021,Total,_T,185.04
Ingenio,31/12/2021,Total,_T,180.27
Ingenio,01/01/2022,Total,_T,158.29
Ingenio,02/01/2022,Total,_T,162.98
Ingenio,03/01/2022,Total,_T,183.16
Ingenio,04/01/2022,Total,_T,183.2
Ingenio,05/01/2022,Total,_T,182.37
Ingenio,06/01/2022,Total,_T,155.46
Ingenio,07/01/2022,Total,_T,180.2
Ingenio,08/01/2022,Total,_T,176.4
Ingenio,09/01/2022,Total,_T,165.63
Ingenio,10/01/2022,Total,_T,183.65
Ingenio,11/01/2022,Total,_T,182.67
Ingenio,12/01/2022,Total,_T,182.82
Ingenio,13/01/2022,Total,_T,181.09
Ingenio,14/01/2022,Total,_T,180.86
Ingenio,15/01/2022,Total,_T,173.77
Ingenio,16/01/2022,Total,_T,164.91
Ingenio,17/01/2022,Total,_T,183.65
Ingenio,18/01/2022,Total,_T,184.26
Ingenio,19/01/2022,Total,_T,182.41
Ingenio,20/01/2022,Total,_T,182.15
Ingenio,21/01/2022,Total,_T,181.61
Ingenio,22/01/2022,Total,_T,173.39
Ingenio,23/01/2022,Total,_T,163.66
Ingenio,24/01/2022,Total,_T,182.4
Ingenio,25/01/2022,Total,_T,180.02
Ingenio,26/01/2022,Total,_T,180.26
Ingenio,27/01/2022,Total,_T,181.06
Ingenio,28/01/2022,Total,_T,180.94
Ingenio,29/01/2022,Total,_T,172.16
Ingenio,30/01/2022,Total,_T,161.45
Ingenio,31/01/2022,Total,_T,178.42
Ingenio,01/02/2022,Total,_T,184.76
Ingenio,02/02/2022,Total,_T,174.55
Ingenio,03/02/2022,Total,_T,185.3
Ingenio,04/02/2022,Total,_T,182.39
Ingenio,05/02/2022,Total,_T,175.6
Ingenio,06/02/2022,Total,_T,162.04
Ingenio,07/02/2022,Total,_T,181.52
Ingenio,08/02/2022,Total,_T,183.28
Ingenio,09/02/2022,Total,_T,183.7
Ingenio,10/02/2022,Total,_T,183.84
Ingenio,11/02/2022,Total,_T,184.39
Ingenio,12/02/2022,Total,_T,171.18
Ingenio,13/02/2022,Total,_T,159.89
Ingenio,14/02/2022,Total,_T,180.99
Ingenio,15/02/2022,Total,_T,180.94
Ingenio,16/02/2022,Total,_T,181.29
Ingenio,17/02/2022,Total,_T,181.34
Ingenio,18/02/2022,Total,_T,180.39
Ingenio,19/02/2022,Total,_T,172.9
Ingenio,20/02/2022,Total,_T,161.09
Ingenio,21/02/2022,Total,_T,179.37
Ingenio,22/02/2022,Total,_T,182.13
Ingenio,23/02/2022,Total,_T,180.32
Ingenio,24/02/2022,Total,_T,180.15
Ingenio,25/02/2022,Total,_T,179.0
Ingenio,26/02/2022,Total,_T,172.94
Ingenio,27/02/2022,Total,_T,160.25
Ingenio,28/02/2022,Total,_T,173.91
Ingenio,01/03/2022,Total,_T,175.59
Ingenio,02/03/2022,Total,_T,179.6
Ingenio,03/03/2022,Total,_T,179.03
Ingenio,04/03/2022,Total,_T,179.3
Ingenio,05/03/2022,Total,_T,172.42
Ingenio,06/03/2022,Total,_T,158.66
Ingenio,07/03/2022,Total,_T,178.38
Ingenio,08/03/2022,Total,_T,176.22
Ingenio,09/03/2022,Total,_T,177.39
Ingenio,10/03/2022,Total,_T,176.32
Ingenio,11/03/2022,Total,_T,177.12
Ingenio,12/03/2022,Total,_T,168.77
Ingenio,13/03/2022,Total,_T,156.95
Ingenio,14/03/2022,Total,_T,176.38
Ingenio,15/03/2022,Total,_T,176.23
Ingenio,16/03/2022,Total,_T,178.38
Ingenio,17/03/2022,Total,_T,179.77
Ingenio,18/03/2022,Total,_T,176.9
Ingenio,19/03/2022,Total,_T,169.18
Ingenio,20/03/2022,Total,_T,158.37
Ingenio,21/03/2022,Total,_T,176.78
Ingenio,22/03/2022,Total,_T,175.15
Ingenio,23/03/2022,Total,_T,173.82
Ingenio,24/03/2022,Total,_T,175.55
Ingenio,25/03/2022,Total,_T,177.83
Ingenio,26/03/2022,Total,_T,168.77
Ingenio,27/03/2022,Total,_T,152.11
Ingenio,28/03/2022,Total,_T,178.99
Ingenio,29/03/2022,Total,_T,176.95
Ingenio,30/03/2022,Total,_T,175.81
Ingenio,31/03/2022,Total,_T,170.52
Ingenio,01/04/2022,Total,_T,176.16
Ingenio,02/04/2022,Total,_T,170.36
Ingenio,03/04/2022,Total,_T,160.3
Ingenio,04/04/2022,Total,_T,177.99
Ingenio,05/04/2022,Total,_T,176.4
Ingenio,06/04/2022,Total,_T,175.21
Ingenio,07/04/2022,Total,_T,177.17
Ingenio,08/04/2022,Total,_T,176.23
Ingenio,09/04/2022,Total,_T,167.16
Ingenio,10/04/2022,Total,_T,155.39
Ingenio,11/04/2022,Total,_T,178.25
Ingenio,12/04/2022,Total,_T,174.66
Ingenio,13/04/2022,Total,_T,175.42
Ingenio,14/04/2022,Total,_T,163.29
Ingenio,15/04/2022,Total,_T,148.35
Ingenio,16/04/2022,Total,_T,165.13
Ingenio,17/04/2022,Total,_T,160.74
Ingenio,18/04/2022,Total,_T,184.79
Ingenio,19/04/2022,Total,_T,180.16
Ingenio,20/04/2022,Total,_T,175.1
Ingenio,21/04/2022,Total,_T,175.92
Ingenio,22/04/2022,Total,_T,177.85
Ingenio,23/04/2022,Total,_T,171.56
Ingenio,24/04/2022,Total,_T,161.46
Ingenio,25/04/2022,Total,_T,176.65
Ingenio,26/04/2022,Total,_T,173.64
Ingenio,27/04/2022,Total,_T,173.82
