fecha,temp_este,temp_norte,temp_sur,hum_este,hum_norte,hum_sur,Agüimes,Arucas,Gáldar,Ingenio,Las Palmas de Gran Canaria,Mogán,San Bartolomé de Tirajana,Santa Lucía de Tirajana,Telde,otros_municipios,consumo_total
2023-07-02,24.28,23.25,24.95,62.75,69.5,60.0,278.05,249.86,179.67,162.91,2618.86,614.33,1403.3,508.38,1221.92,588.36,7825.64
2023-07-03,24.52,23.6,25.52,68.25,74.0,65.75,371.42,281.34,191.28,188.62,3290.2,644.57,1463.8,554.7,1410.46,633.29,9029.68
2023-07-04,24.78,23.25,25.95,69.0,79.0,68.0,380.93,281.03,193.48,187.68,3291.29,649.45,1525.92,547.76,1438.99,655.98,9152.51
2023-07-05,25.08,23.2,26.38,65.0,79.0,67.75,387.54,280.67,199.32,191.43,3277.02,651.39,1552.75,539.56,1424.48,669.71,9173.87
2023-07-06,24.75,23.2,25.0,62.25,72.0,68.5,383.07,274.37,207.69,193.61,3246.13,653.79,1547.48,562.1,1438.11,668.61,9174.96
2023-07-07,24.0,22.8,24.0,61.75,73.0,64.75,375.87,275.87,200.26,187.31,3223.26,653.48,1521.51,558.14,1430.94,654.86,9081.5
2023-07-08,23.92,22.7,23.82,61.25,74.0,62.25,285.42,257.95,190.54,170.05,2857.28,630.85,1523.8,541.61,1326.69,627.5799999999999,8411.77
2023-07-09,24.52,23.05,24.32,61.25,74.0,64.5,274.59,248.14,178.58,161.53,2619.87,624.95,1413.29,491.0,1218.48,613.61,7844.04
2023-07-10,25.62,23.35,26.08,48.0,75.0,58.75,375.98,282.26,199.5,190.81,3289.38,654.83,1495.81,545.12,1383.95,657.24,9074.88
2023-07-11,28.28,23.45,28.32,41.5,76.5,47.75,392.15,284.57,200.09,198.5,3315.65,672.55,1597.06,558.82,1405.37,653.21,9277.97
2023-07-12,30.38,24.4,30.35,41.25,72.0,52.0,406.35,283.87,200.73,209.7,3365.9,694.03,1648.22,597.7,1428.68,660.42,9495.6
2023-07-13,31.39,25.45,32.55,31.12,63.0,33.5,431.1,284.16,204.3,230.63,3377.99,721.98,1737.05,656.21,1466.77,681.78,9791.97
2023-07-14,30.9,24.5,31.52,26.5,63.5,28.5,422.85,285.01,203.47,229.25,3366.15,738.35,1774.13,674.68,1486.76,691.13,9871.78
2023-07-15,25.95,23.45,26.88,59.5,80.5,56.5,318.81,262.48,192.89,193.35,2941.37,696.72,1739.14,610.97,1352.15,653.99,8961.869999999999
2023-07-16,24.08,23.2,24.4,59.75,67.5,60.25,292.84,251.33,183.05,167.47,2640.57,665.91,1496.63,530.75,1218.43,624.55,8071.530000000001
2023-07-17,23.85,22.8,23.82,64.0,71.5,66.5,383.2,277.63,200.34,188.26,3228.21,669.79,1531.44,558.19,1398.79,669.12,9104.97
2023-07-18,23.82,22.75,23.75,64.5,73.0,67.5,390.51,279.61,204.22,189.08,3262.98,666.49,1544.1,559.73,1408.45,671.03,9176.2
2023-07-19,24.48,23.3,25.25,67.25,75.5,64.75,389.19,279.91,202.33,189.9,3308.44,673.02,1565.91,557.15,1422.92,671.6,9260.37
2023-07-20,24.48,22.85,25.75,65.25,75.5,65.75,383.14,283.67,200.21,190.4,3264.67,670.38,1593.73,545.2,1457.77,667.04,9256.21
2023-07-21,24.52,23.15,26.52,60.75,75.0,59.0,369.02,279.68,200.81,188.04,3240.73,671.39,1542.89,545.64,1447.91,655.55,9141.66
2023-07-22,24.52,23.0,26.05,56.25,75.5,54.25,294.94,259.86,193.39,174.55,2870.34,656.9,1570.26,542.42,1325.45,627.4,8515.51
2023-07-23,24.58,23.0,24.92,60.25,75.0,59.25,277.94,250.07,182.58,161.8,2619.24,641.5,1431.82,509.98,1227.08,614.88,7916.889999999999
2023-07-24,23.7,22.85,23.88,61.25,68.5,64.5,380.39,274.03,202.91,187.24,3209.99,654.9,1492.94,532.06,1418.46,654.53,9007.45
2023-07-25,24.22,23.45,24.25,63.5,71.5,66.75,385.79,276.89,186.35,187.84,3225.01,646.78,1507.02,456.71,1436.84,648.29,8957.52
2023-07-26,24.18,23.0,25.0,63.75,74.0,64.5,389.85,275.62,200.89,187.31,3242.92,652.11,1495.78,538.16,1415.28,654.05,9051.97
2023-07-27,23.95,23.1,24.02,60.25,68.5,63.5,382.65,273.94,186.98,187.09,3250.89,649.71,1537.49,546.48,1420.04,663.1800000000001,9098.45
2023-07-28,23.9,23.15,23.65,62.0,70.0,65.25,376.45,273.16,203.07,183.07,3221.04,656.24,1566.09,544.87,1416.1,668.49,9108.58
2023-07-29,24.6,23.65,24.05,60.5,68.0,63.75,291.75,260.04,189.85,170.43,2843.37,638.19,1595.07,536.79,1307.63,629.41,8462.53
2023-07-30,25.25,23.6,26.18,59.0,76.5,62.0,286.63,250.3,182.65,164.07,2633.45,640.14,1462.79,499.15,1219.4,601.84,7940.42
2023-07-31,27.32,23.8,28.1,40.5,74.5,54.5,401.61,279.09,206.93,194.32,3249.91,674.2,1545.52,560.24,1407.98,655.02,9174.82
2023-08-01,26.82,23.8,27.95,49.75,72.0,53.5,407.73,279.17,202.17,199.42,3256.32,693.9,1636.49,597.07,1433.24,674.19,9379.7
2023-08-02,25.2,23.3,26.48,62.75,76.5,65.25,398.68,277.57,202.7,190.68,3252.9,695.82,1635.32,568.11,1449.23,666.89,9337.9
2023-08-03,25.68,24.0,26.45,63.75,77.5,64.0,392.28,274.08,207.7,191.27,3272.45,691.23,1648.07,560.98,1411.51,665.95,9315.52
2023-08-04,24.48,22.1,25.58,69.75,87.5,66.5,390.3,268.43,207.3,188.89,3202.42,685.84,1643.9,558.91,1387.4,672.72,9206.11
2023-08-05,24.78,23.15,24.42,59.25,70.5,63.5,301.91,250.75,199.67,169.69,2786.0,656.75,1644.32,555.24,1248.71,644.17,8457.21
2023-08-06,24.28,23.4,23.6,60.75,71.0,67.25,298.21,243.91,191.87,166.42,2582.01,646.16,1479.29,525.08,1161.87,631.6,7926.42
2023-08-07,24.32,24.1,23.9,66.0,71.5,75.0,399.95,268.74,217.03,194.32,3187.51,672.51,1555.75,556.79,1360.77,686.91,9100.28
2023-08-08,24.55,23.95,24.15,64.25,73.0,73.0,398.07,267.04,216.13,193.69,3208.54,678.35,1621.19,545.44,1400.49,690.48,9219.42
2023-08-09,25.95,23.5,25.28,65.25,78.5,64.0,393.17,269.85,207.56,191.94,3231.36,679.83,1625.13,552.34,1399.88,690.29,9241.35
2023-08-10,29.55,24.15,29.65,51.75,82.5,55.0,408.97,273.4,205.64,207.35,3302.08,711.57,1704.42,601.73,1449.05,688.29,9552.5
2023-08-11,31.9,25.7,32.25,47.75,77.5,52.75,433.51,275.26,207.9,229.24,3335.74,759.87,1825.2,658.07,1442.15,722.3499999999999,9889.29
2023-08-12,31.58,25.7,32.17,49.75,76.0,50.25,351.16,262.1,199.12,226.51,3017.21,753.5,1938.6,668.5,1325.68,716.18,9458.56
2023-08-13,30.18,25.3,30.52,52.75,81.5,56.5,332.89,252.29,187.69,223.93,2743.53,734.89,1744.03,623.47,1223.51,707.16,8773.390000000001
2023-08-14,29.62,24.85,29.75,46.5,75.0,55.5,411.86,273.1,205.39,230.94,3297.51,749.61,1762.29,625.59,1392.04,727.94,9676.27
2023-08-15,27.3,23.8,28.75,53.5,79.5,55.25,339.04,254.67,187.82,196.41,2732.58,723.31,1680.16,591.04,1244.72,676.53,8626.28
2023-08-16,26.05,23.8,27.12,58.0,75.5,63.75,386.83,268.59,198.91,203.03,3289.33,719.45,1660.73,571.52,1374.13,661.68,9334.2
2023-08-17,25.5,23.7,25.98,62.0,75.0,65.0,389.86,271.83,204.08,198.52,3273.25,708.66,1703.25,555.61,1380.49,684.94,9370.49
2023-08-18,28.35,23.2,28.35,37.25,70.0,47.0,393.64,273.4,204.15,200.92,3266.45,710.83,1667.73,582.31,1395.01,683.27,9377.71
2023-08-19,27.01,23.45,27.6,63.25,83.0,59.5,329.8,260.64,196.48,191.34,2929.52,701.81,1715.75,592.05,1306.57,684.77,8908.73
2023-08-20,27.98,26.0,27.8,48.0,60.5,56.0,311.43,251.91,191.55,186.94,2692.83,692.38,1610.82,568.93,1183.73,650.12,8340.64
2023-08-21,29.42,25.9,28.65,51.25,77.0,65.25,422.14,278.41,212.91,224.35,3383.07,726.59,1719.08,629.45,1449.41,717.8,9763.21
2023-08-22,31.22,25.4,29.25,34.5,62.5,59.0,439.51,278.86,212.14,236.71,3377.79,739.02,1784.22,665.98,1509.41,725.15,9968.79
2023-08-23,30.52,25.7,29.18,46.0,80.5,56.0,440.43,277.01,214.2,235.27,3402.32,744.82,1756.4,661.28,1482.69,736.89,9951.31
2023-08-24,28.18,24.8,27.85,55.5,82.5,65.75,449.04,276.61,217.88,235.95,3387.53,737.49,1749.08,675.04,1452.59,749.88,9931.09
2023-08-25,28.08,25.0,28.55,64.0,83.5,66.25,450.89,259.53,222.0,232.05,3392.92,736.33,1744.6,662.6,1477.6,749.74,9928.26
2023-08-26,29.25,27.3,29.15,56.25,71.5,65.0,347.48,263.38,211.98,216.73,3051.32,724.76,1831.64,662.42,1398.63,728.93,9437.27
2023-08-27,26.82,24.8,28.3,55.5,78.0,61.0,314.69,256.48,189.38,192.21,2726.38,707.53,1779.32,590.61,1255.84,668.9399999999999,8681.38
2023-08-28,24.7,23.7,26.1,60.25,67.5,58.0,385.38,278.38,206.53,195.91,3287.86,703.98,1652.45,586.71,1245.84,679.23,9222.27
2023-08-29,25.12,23.8,25.4,60.5,74.5,55.0,393.27,273.3,207.64,193.41,3298.61,687.6,1640.2,582.13,1389.06,673.53,9338.75
2023-08-30,24.85,24.05,24.25,62.25,70.5,64.5,391.74,275.69,205.74,192.63,3313.71,680.62,1626.53,561.36,1418.32,669.49,9335.83
2023-08-31,24.22,24.05,24.25,63.5,68.0,64.25,392.3,269.55,204.21,192.48,3285.16,664.19,1614.72,544.84,1460.34,664.86,9292.65
2023-09-01,24.62,23.6,25.08,66.5,73.5,65.25,388.99,289.72,202.68,198.05,3375.49,677.97,1590.65,563.54,1472.01,688.55,9447.65
2023-09-02,25.05,23.85,24.65,63.75,76.0,65.25,308.22,269.46,200.87,181.21,3027.28,669.89,1706.78,574.43,1346.71,688.11,8972.960000000001
2023-09-03,23.42,22.4,22.78,69.5,77.0,75.25,303.91,254.31,197.62,166.81,2686.51,645.22,1485.63,526.15,1215.09,665.5600000000001,8146.81
2023-09-04,22.48,23.25,22.55,69.5,73.5,78.75,413.44,282.05,218.12,194.65,3278.39,652.94,1486.93,538.01,1422.61,702.69,9189.83
2023-09-05,22.92,22.6,22.48,66.75,73.5,71.25,404.11,281.54,216.53,193.2,3305.54,645.79,1508.32,528.15,1430.81,702.11,9216.1
2023-09-06,23.51,22.8,23.52,69.75,73.0,66.25,409.44,280.99,215.3,194.68,3327.02,638.99,1523.65,536.76,1431.3,687.18,9245.31
2023-09-07,24.12,23.35,25.02,72.5,76.5,70.75,398.38,278.86,214.64,194.48,3353.07,665.59,1571.87,542.01,1468.32,689.81,9377.03
2023-09-08,24.92,23.6,24.5,67.75,78.5,75.75,319.61,259.91,197.24,178.25,2851.85,677.1,1586.11,510.93,1288.94,655.48,8525.42
2023-09-09,24.32,24.2,24.12,66.5,74.0,76.0,305.68,260.72,206.93,182.11,3011.52,673.19,1599.37,576.83,1350.64,684.98,8851.970000000001
2023-09-10,23.78,23.7,23.92,68.0,72.0,73.75,303.89,248.92,197.17,172.09,2739.37,649.88,1495.99,523.44,1225.46,670.48,8226.689999999999
2023-09-11,24.18,23.65,23.82,64.0,73.0,69.0,397.39,274.82,216.95,195.06,3419.73,662.81,1508.63,541.08,1389.49,704.84,9310.8
2023-09-12,24.65,23.0,23.92,66.25,75.5,70.25,401.67,287.0,215.72,194.9,3435.75,665.61,1543.33,546.02,1488.12,695.1500000000001,9473.27
2023-09-13,24.9,23.65,24.0,63.75,74.5,67.0,400.28,282.29,213.78,194.61,3448.31,667.52,1540.51,538.62,1488.85,695.9399999999999,9470.71
2023-09-14,24.82,23.45,24.0,62.25,75.5,62.75,400.73,283.35,212.56,196.84,3426.8,668.96,1547.6,525.01,1477.28,685.73,9424.86
2023-09-15,24.9,24.05,24.2,62.0,74.0,68.0,400.01,282.4,209.94,193.88,3412.67,672.73,1584.44,548.08,1470.64,695.24,9470.03
2023-09-16,24.6,23.75,23.68,64.25,72.5,71.0,308.54,269.06,206.85,181.84,3032.08,661.4,1661.27,569.23,1375.09,692.52,8957.88
2023-09-17,23.5,22.4,23.6,77.25,81.0,72.25,292.2,255.43,189.47,167.62,2740.15,651.65,1512.67,516.48,1248.88,662.08,8236.630000000001
2023-09-18,23.22,22.3,23.22,62.75,65.5,64.0,374.24,279.81,204.06,187.75,3303.1,653.96,1472.91,527.87,1409.14,676.57,9089.41
2023-09-19,23.72,23.1,23.25,62.75,67.5,64.0,383.49,278.95,202.81,186.8,3306.76,649.1,1517.56,520.03,1448.48,669.88,9163.86
2023-09-20,23.65,22.4,23.35,64.75,73.0,66.25,386.57,273.57,207.14,186.27,3340.95,648.71,1525.3,521.65,1463.82,671.54,9225.52
2023-09-21,23.6,22.3,23.42,59.5,69.5,64.5,380.81,273.32,206.7,186.79,3333.12,650.1,1524.62,518.94,1452.43,659.55,9186.38
2023-09-22,24.3,22.9,23.52,62.25,72.5,64.25,375.06,270.12,208.76,186.63,3317.59,655.96,1546.32,533.35,1440.9,663.85,9198.54
2023-09-23,24.28,22.7,24.22,68.0,77.5,70.25,294.21,264.43,202.75,174.55,2985.63,652.85,1599.66,557.88,1323.57,654.96,8710.49
2023-09-24,23.9,22.9,23.6,59.25,69.0,64.25,278.51,250.52,190.89,157.9,2704.02,627.06,1421.28,505.15,1189.79,631.54,7956.66
2023-09-25,25.02,23.25,23.35,49.0,70.0,64.75,384.06,277.8,213.35,184.55,3294.71,642.12,1464.02,514.78,1386.13,673.61,9035.13
2023-09-26,24.78,23.3,23.65,67.25,77.5,69.0,381.89,283.27,213.9,190.17,3356.06,648.72,1516.24,506.73,1448.59,680.65,9226.22
2023-09-27,24.68,23.3,24.4,62.62,75.5,66.25,389.53,279.38,205.26,190.82,3384.12,656.83,1546.99,526.39,1440.89,671.49,9291.7
2023-09-28,24.58,23.45,23.78,64.0,74.0,64.5,384.38,276.25,209.64,193.41,3386.24,656.08,1536.39,529.57,1447.98,685.44,9305.38
2023-09-29,24.55,23.6,23.7,68.25,74.5,71.0,395.66,286.99,218.63,193.94,3386.75,660.66,1586.5,540.46,1453.79,689.88,9413.26
2023-09-30,25.68,24.1,26.22,70.75,81.0,63.5,312.17,266.35,204.05,187.27,3014.71,670.05,1641.56,567.71,1353.88,664.8,8882.55
2023-10-01,25.8,24.5,27.32,64.25,80.0,60.25,291.39,243.8,181.7,174.36,2774.18,654.3,1467.14,528.91,1221.79,611.05,8148.62
2023-10-02,27.38,23.85,27.7,51.75,76.0,52.5,390.28,262.38,203.73,201.62,3360.06,679.38,1522.99,575.75,1409.25,650.39,9255.83
2023-10-03,28.78,24.5,29.35,47.0,73.5,47.25,404.28,274.9,207.09,209.56,3369.84,703.43,1663.21,601.23,1456.33,670.87,9560.74
2023-10-04,29.05,27.2,29.7,49.5,62.5,53.5,420.72,271.31,207.97,215.59,3379.76,726.24,1696.69,612.27,1449.64,673.19,9653.38
2023-10-05,27.83,25.9,27.55,45.0,65.0,52.0,421.3,283.21,214.3,220.45,3423.95,723.69,1690.63,612.68,1465.06,696.4300000000001,9751.7
2023-10-06,29.48,29.45,28.0,37.75,34.0,51.75,427.34,286.91,219.67,225.21,3432.03,728.64,1766.73,619.11,1476.63,699.5,9881.77
2023-10-07,30.05,29.7,29.6,24.5,29.0,34.75,348.21,273.74,206.92,216.61,3059.77,735.42,1831.72,654.1,1372.82,678.08,9377.39
2023-10-08,29.8,29.45,29.92,25.75,22.5,29.75,346.44,264.0,201.02,212.45,2872.77,746.59,1690.52,625.87,1272.97,664.95,8897.58
2023-10-09,30.85,30.9,30.78,22.75,18.0,22.5,459.68,295.28,227.23,236.49,3543.28,777.87,1771.83,673.62,1495.52,720.01,10200.81
2023-10-10,29.2,29.1,29.65,24.75,21.0,30.0,451.38,295.03,229.0,234.53,3555.73,786.36,1779.45,675.04,1508.06,708.36,10222.94
2023-10-11,28.05,27.3,27.0,32.25,30.5,43.75,445.91,290.07,225.87,230.77,3503.17,760.36,1661.39,638.11,1506.87,717.9,9980.42
2023-10-12,27.2,25.1,26.52,39.25,51.5,52.0,353.45,264.74,198.47,204.44,2915.5,727.89,1635.55,582.74,1259.33,666.85,8808.96
2023-10-13,27.78,28.4,27.8,28.25,25.0,34.25,413.74,269.02,220.97,217.98,3362.43,747.42,1665.29,613.91,1396.82,700.13,9607.71
2023-10-14,29.0,29.3,28.32,32.5,31.5,39.75,345.51,256.88,210.11,213.55,3039.8,744.19,1804.92,631.84,1313.19,687.42,9247.41
2023-10-15,27.9,26.4,26.82,40.25,43.5,49.0,330.59,264.93,195.83,204.75,2863.07,714.6,1575.94,590.4,1187.91,664.63,8592.65
2023-10-16,26.7,25.6,26.0,43.0,38.5,55.5,431.04,288.02,224.98,217.14,3467.56,717.57,1586.01,600.97,1388.06,715.5699999999999,9636.92
2023-10-17,25.02,23.9,24.75,62.0,77.5,65.75,423.56,290.92,223.35,211.53,3512.82,712.11,1619.66,609.86,1415.92,708.81,9728.54
2023-10-18,23.58,23.0,23.62,73.0,77.0,75.0,425.94,286.84,222.4,198.54,3433.51,706.37,1594.42,589.23,1403.66,708.47,9569.38
2023-10-19,22.55,22.5,23.26,75.0,72.0,73.5,416.34,282.78,214.14,199.38,3355.78,695.78,1566.65,574.49,1395.02,696.93,9397.29
2023-10-20,23.18,22.3,24.65,71.5,83.5,70.75,398.09,272.45,206.25,192.89,3287.94,701.25,1570.36,558.6,1402.49,680.59,9270.91
2023-10-21,22.4,21.1,22.5,70.5,76.5,69.0,310.94,256.5,194.67,178.19,2914.55,666.52,1586.82,552.89,1284.58,645.8100000000001,8591.470000000001
2023-10-22,22.55,21.6,22.95,67.75,81.5,74.75,293.63,250.64,164.78,168.14,2732.85,654.97,1523.5,507.23,1196.74,618.64,8111.12
2023-10-23,22.2,21.6,21.95,68.25,74.0,70.75,387.79,273.61,194.9,186.78,3249.48,662.28,1448.94,512.19,1381.73,668.77,8966.47
2023-10-24,21.7,21.2,21.92,64.25,68.0,65.5,378.97,270.62,194.69,184.21,3201.35,656.4,1465.57,461.22,1381.34,671.88,8866.25
2023-10-25,23.42,21.5,22.02,62.75,69.5,65.5,379.62,273.79,190.78,182.96,3230.37,652.12,1446.1,482.77,1409.02,657.32,8904.85
2023-10-26,22.98,21.85,22.72,68.5,79.5,70.25,381.81,277.75,195.69,187.23,3280.03,661.28,1462.9,539.74,1404.51,679.51,9070.45
2023-10-27,24.1,23.05,22.8,72.0,83.0,68.0,389.57,275.1,198.94,188.12,3278.73,665.18,1470.84,539.68,1398.07,681.19,9085.42
2023-10-28,22.45,21.85,22.38,77.0,81.0,75.0,309.6,262.2,187.68,179.56,2979.37,656.27,1547.57,547.75,1298.27,656.22,8624.49
2023-10-29,21.35,21.2,21.78,75.75,76.0,74.0,306.48,262.54,181.28,173.41,2817.04,663.99,1431.67,522.05,1220.8,656.14,8235.4
2023-10-30,21.9,21.45,21.55,70.5,73.0,69.5,383.94,274.42,198.93,187.64,3230.96,654.7,1425.4,511.67,1343.78,667.3199999999999,8878.76
2023-10-31,22.4,22.45,23.05,70.5,75.0,76.75,383.82,274.04,193.0,186.38,3268.26,674.56,1506.36,526.2,1387.89,658.12,9058.63
2023-11-01,24.2,23.05,23.72,68.0,84.5,72.75,306.84,264.64,181.61,169.77,2878.7,675.02,1572.56,526.58,1261.53,641.29,8478.54
2023-11-02,23.28,22.2,23.28,67.25,77.0,68.0,370.83,281.91,195.9,191.48,3308.71,679.21,1478.15,525.96,1412.38,682.01,9126.54
2023-11-03,23.22,22.05,22.65,72.0,79.5,72.0,363.78,281.35,197.29,189.03,3292.01,679.66,1522.02,520.37,1431.07,686.48,9163.06
2023-11-04,22.85,21.4,22.08,63.25,70.0,68.25,288.27,265.53,186.59,176.85,2945.51,663.41,1584.43,541.17,1316.39,665.21,8633.36
2023-11-05,22.9,22.0,21.82,61.75,71.0,68.25,284.92,258.32,179.77,165.65,2772.92,648.82,1422.19,504.48,1212.26,636.67,8086.0
2023-11-06,20.4,20.15,21.55,74.25,75.5,65.5,374.05,278.11,185.05,183.72,3230.04,664.96,1427.47,514.61,1362.27,673.61,8893.89
2023-11-07,20.3,20.55,20.38,56.0,57.5,57.5,381.52,276.95,174.25,181.65,3202.13,653.59,1410.53,503.07,1370.99,672.19,8826.869999999999
2023-11-08,21.28,20.85,21.18,61.5,66.5,51.0,384.9,254.28,177.53,182.69,3228.15,650.98,1465.16,506.68,1374.79,674.96,8900.12
2023-11-09,22.0,21.5,22.05,64.75,72.0,53.75,382.87,248.87,184.66,184.98,3254.42,653.5,1480.11,507.95,1405.29,673.38,8976.03
2023-11-10,22.8,21.05,23.42,52.25,75.5,52.0,379.05,269.13,186.76,183.5,3256.01,659.31,1506.78,522.22,1426.98,659.22,9048.96
2023-11-11,22.9,22.15,22.75,74.0,79.0,64.5,305.21,267.88,179.19,174.12,2983.31,662.63,1576.21,544.93,1347.43,599.19,8640.1
2023-11-12,21.98,21.7,23.08,73.25,81.0,65.5,287.36,258.89,172.27,165.74,2779.64,648.41,1404.84,501.33,1242.7,579.59,8040.77
2023-11-13,23.42,21.3,24.42,53.0,74.5,57.75,387.13,274.51,194.81,188.23,3307.82,670.17,1463.45,509.34,1412.2,623.13,9030.79
2023-11-14,25.48,23.3,25.33,45.0,69.0,44.75,407.04,274.89,202.39,192.21,3324.64,674.81,1491.61,520.4,1434.41,653.89,9176.29
2023-11-15,25.82,27.3,26.8,30.62,23.0,30.0,415.99,278.6,198.79,191.31,3324.65,690.77,1548.58,525.47,1454.59,670.32,9299.07
2023-11-16,25.3,22.5,25.17,30.75,45.0,35.25,397.05,273.06,208.67,192.37,3289.63,687.74,1541.05,526.95,1438.47,660.36,9215.35
2023-11-17,23.35,20.55,23.7,58.0,77.5,51.0,388.71,274.21,205.52,188.78,3267.5,686.74,1531.44,535.74,1342.52,649.13,9070.29
2023-11-18,22.6,21.0,22.95,65.75,82.0,59.75,301.68,265.61,196.36,179.02,2949.83,673.97,1530.85,549.53,1305.11,647.06,8599.02
2023-11-19,21.75,20.85,22.5,59.0,75.0,60.25,296.04,257.69,194.48,168.82,2754.43,653.3,1474.17,501.33,1202.01,629.63,8131.9
2023-11-20,22.8,23.2,23.6,46.5,45.0,36.25,395.02,277.68,214.22,187.63,3244.35,664.85,1462.32,516.71,1376.35,675.36,9014.49
2023-11-21,22.72,23.2,24.2,40.0,33.0,36.25,415.29,278.73,196.22,190.86,3289.28,677.97,1497.87,511.57,1416.06,678.04,9151.89
2023-11-22,20.88,20.5,22.22,67.5,78.5,59.75,400.77,276.16,210.94,186.67,3273.69,667.08,1463.42,521.2,1398.15,666.04,9064.12
2023-11-23,21.02,19.7,21.42,73.25,80.5,72.5,393.92,272.72,208.13,186.77,3255.46,662.43,1473.94,537.48,1417.62,661.06,9069.53
2023-11-24,20.25,19.4,20.45,67.25,74.0,69.0,383.37,275.05,211.75,181.46,3223.43,655.64,1454.04,531.04,1416.42,672.41,9004.61
2023-11-25,20.78,19.55,20.55,64.75,72.0,64.5,294.61,262.07,200.41,173.92,2946.74,644.74,1445.54,537.61,1330.82,652.58,8489.04
2023-11-26,19.48,19.3,18.9,63.0,65.0,63.75,287.97,256.66,192.84,167.17,2801.58,618.45,1406.42,509.55,1274.87,632.8299999999999,8148.34
2023-11-27,19.27,19.05,18.85,66.25,68.5,69.5,390.57,276.81,215.16,187.04,3182.32,637.87,1389.41,503.86,1364.16,685.29,8832.49
2023-11-28,19.5,18.95,18.65,66.5,71.0,67.75,396.08,276.48,215.97,182.58,3167.47,630.17,1416.69,495.74,1327.36,675.0,8783.54
2023-11-29,19.1,18.7,19.0,68.25,70.0,70.75,399.11,269.48,213.36,184.04,3185.05,625.17,1414.02,514.7,1350.37,691.4,8846.7
2023-11-30,20.78,19.75,20.32,66.75,64.5,69.5,386.39,273.57,205.72,186.9,3199.78,628.45,1440.14,529.71,1396.58,689.98,8937.220000000001
2023-12-01,20.8,20.45,20.17,77.5,81.0,80.5,384.14,276.13,207.21,188.27,3253.22,636.83,1368.86,528.53,1409.51,688.29,8940.99
2023-12-02,19.42,19.05,19.92,86.0,89.0,80.0,300.32,269.05,199.22,178.98,2969.08,629.01,1338.68,529.89,1333.35,662.25,8409.83
2023-12-03,18.25,18.0,18.82,73.0,75.0,75.75,287.68,259.86,194.32,168.94,2801.0,609.74,1307.1,504.57,1253.3,651.12,8037.63
2023-12-04,18.3,17.8,18.32,68.25,70.0,70.0,388.04,279.02,215.58,190.7,3152.92,623.6,1342.41,489.99,1314.8,707.28,8704.34
2023-12-05,18.18,18.35,18.5,71.25,72.0,62.0,396.96,272.8,215.34,184.82,3139.05,634.91,1352.74,495.39,1343.98,711.59,8747.58
2023-12-06,20.2,20.2,20.2,84.75,89.0,74.5,324.48,263.26,197.84,174.25,2918.08,621.84,1317.73,489.27,1304.37,668.55,8279.67
2023-12-07,20.18,19.5,20.23,69.5,75.0,75.25,358.38,267.71,204.53,181.28,3096.09,635.47,1356.44,489.75,1366.02,690.64,8646.31
2023-12-08,20.0,19.35,19.95,71.5,76.5,64.5,291.62,230.45,186.75,163.28,2819.01,622.66,1328.65,487.92,1261.45,620.99,8012.780000000001
2023-12-09,21.62,20.15,21.98,59.75,80.0,53.75,277.25,226.87,187.71,171.37,2874.04,628.92,1345.15,503.4,1260.54,619.68,8094.93
2023-12-10,20.8,19.75,21.7,71.5,83.5,59.75,286.12,226.06,194.81,167.04,2818.52,611.77,1333.7,477.14,1243.05,619.93,7978.139999999999
2023-12-11,21.28,21.3,21.7,41.25,29.5,35.25,384.26,262.15,214.85,183.62,3180.12,638.74,1373.11,493.8,1342.36,666.46,8739.47
2023-12-12,20.36,20.75,20.95,52.75,52.5,40.25,382.8,246.64,212.83,184.93,3189.02,642.49,1380.09,491.57,1285.16,671.99,8687.52
2023-12-13,21.1,20.1,21.4,47.58,51.0,43.25,386.33,258.31,207.31,186.02,3208.77,641.13,1398.17,476.77,1335.89,671.72,8770.42
2023-12-14,19.59,19.4,19.95,66.67,76.5,57.75,374.75,276.46,204.66,188.74,3217.3,642.06,1399.43,522.23,1372.26,675.86,8873.75
2023-12-15,18.9,18.3,18.65,65.75,69.5,65.0,352.14,279.32,205.74,183.92,3159.31,635.64,1392.69,522.14,1368.2,683.5,8782.6
2023-12-16,18.92,19.1,19.27,48.25,47.5,42.75,279.08,263.93,199.56,174.61,2889.56,632.79,1363.07,525.32,1305.6,661.55,8295.07
2023-12-17,17.92,17.25,17.82,44.5,45.0,44.0,259.39,256.32,188.61,164.25,2780.59,617.79,1323.46,499.22,1254.39,622.49,7966.51
2023-12-18,17.68,17.4,17.62,48.75,51.0,45.0,370.62,276.64,209.24,186.0,3119.78,640.01,1374.44,492.03,1342.72,683.05,8694.53
2023-12-19,17.73,17.8,17.32,59.0,60.5,58.0,375.51,278.9,208.96,184.43,3153.27,638.52,1375.8,509.74,1347.06,701.98,8774.17
2023-12-20,19.05,18.2,18.0,62.5,67.0,63.25,374.84,285.78,206.71,189.12,3201.97,640.28,1380.82,525.38,1355.43,713.45,8873.779999999999
2023-12-21,18.3,18.1,17.7,68.0,67.0,66.25,371.15,286.25,206.8,189.36,3202.34,639.67,1403.44,520.34,1352.41,731.97,8903.73
2023-12-22,17.0,16.7,17.45,73.25,74.0,68.75,363.53,276.6,209.84,184.9,3141.86,639.89,1406.39,521.04,1301.2,722.7,8767.95
